scraped_at,url,review_date,author,rating,title,content
2026-08-23T05:25:54.183Z,https://www.vitaminstore.nl/product/viridian-viridikid-vegan-vitamin-d3-400-iu-10ug-druppels-252311,05 juli 2021,Kimberly,5,Prima,Baby van 3 maanden vindt de druppels prima. Ik geef ze via een lepeltje en ze vindt deze niet vies. Is ook makkelijk in gebruik en vegan.
2026-08-23T05:25:56.797Z,https://www.vitaminstore.nl/product/vitakruid-vitamine-d3-25-mcg-tabletten-222054,02 januari 2026,Claudia,5,Fijn product,"Uitstekende kwaliteit, makkelijk in te nemen en fijn dat de tabletten zo klein zijn."
2026-08-23T05:25:56.798Z,https://www.vitaminstore.nl/product/vitakruid-vitamine-d3-25-mcg-tabletten-222054,14 juli 2025,R,5,Top product,"Super kleine tabletjes, makkelijk in te nemen."
2026-08-23T05:25:56.798Z,https://www.vitaminstore.nl/product/vitakruid-vitamine-d3-25-mcg-tabletten-222054,21 april 2018,yvonne,5,Perfect,Perfecte aanvulling voor de spieren en bij moe zijn.
2026-08-23T05:25:59.467Z,https://www.vitaminstore.nl/product/vitamine-d3-k2-1306599,26 maart 2025,Mer,5,Fantastisch spul,"Fantastisch spul, werkt goed."
2026-08-23T05:25:59.467Z,https://www.vitaminstore.nl/product/vitamine-d3-k2-1306599,17 februari 2025,Anoniem,5,Handige vitamine D en K combinatie,"Helpt goed bij mijn vitamine D- en K-balans, vooral in de winter."
2026-08-23T05:25:59.467Z,https://www.vitaminstore.nl/product/vitamine-d3-k2-1306599,29 januari 2025,Anoniem,5,vit d3 en k2,vit d3 en k2 is een mooie combi voor mij en werkt uitstekend!
2026-08-23T05:25:59.467Z,https://www.vitaminstore.nl/product/vitamine-d3-k2-1306599,07 december 2024,Laura,4,"Tevreden, maar klein formaat.","De Vitamine D met K2 van Vitakruid is een effectief supplement dat ik nu gebruik. Het helpt goed om mijn vitamine D-niveaus in balans te houden, vooral in de wintermaanden. De combinatie met vitamine K2 zorgt voor een goede opname van vitamine D. Het enige nadeel is het kleine formaat van de verpakking, waardoor ik het sneller moet bijbestellen. Desondanks ben ik tevreden over de kwaliteit en de werking van het product, en het is gemakkelijk in te nemen."
2026-08-23T05:25:59.467Z,https://www.vitaminstore.nl/product/vitamine-d3-k2-1306599,08 november 2024,Anoniem,5,happy with it,"I like the packaging, easy to get the right dosage. It does not have any strong taste, which is great. I use it now everyday."
2026-08-23T05:26:02.298Z,https://www.vitaminstore.nl/product/vitakruid-vitamine-d3-k2-in-mct-olie-voor-verhoogde-opname-softgels-1310413,18 april 2026,Anoniem,4,d 3 k 2,goed
2026-08-23T05:26:04.961Z,https://www.vitaminstore.nl/product/vitals-vitamine-d3-3000ie-softgels-1306617,27 juli 2026,Stephanie,5,Werkt goed,Binnen een paar dagen tekort weg dankzij deze capsules.
2026-08-23T05:26:04.961Z,https://www.vitaminstore.nl/product/vitals-vitamine-d3-3000ie-softgels-1306617,08 december 2024,Anne,5,Prima,"Makkelijke kleine capsules met een hoge dosering. Natuurlijke vitamine D, top."
2026-08-23T05:26:07.593Z,https://www.vitaminstore.nl/product/bonusan-vitamine-d3-75-mcg-vitamine-d-druppels-druppels-205953,02 januari 2025,Arno,5,Ideaal voor de kids,Perfecte vitamine D3 voor de kids.
2026-08-23T05:26:07.593Z,https://www.vitaminstore.nl/product/bonusan-vitamine-d3-75-mcg-vitamine-d-druppels-druppels-205953,03 november 2024,S.,5,Prima druppels,Slik het al jaren met mijn kinderen. Ik blijf bij dit merk
2026-08-23T05:26:07.593Z,https://www.vitaminstore.nl/product/bonusan-vitamine-d3-75-mcg-vitamine-d-druppels-druppels-205953,04 november 2022,Nathalie,5,Top product,Aanrader! De druppels zijn makkelijk te doseren en je voegt ze snel toe aan je eten/drinken. Ze smaken lichtjes naar olijfolie waardoor het geen rare smaak achterlaat
2026-08-23T05:26:07.593Z,https://www.vitaminstore.nl/product/bonusan-vitamine-d3-75-mcg-vitamine-d-druppels-druppels-205953,12 maart 2021,Anoniem,5,Fijn product,100% olijfolie zonder toevoegingen van suikers. Geen het aan mijn baby 1 x per dag!
2026-08-23T05:26:07.593Z,https://www.vitaminstore.nl/product/bonusan-vitamine-d3-75-mcg-vitamine-d-druppels-druppels-205953,21 januari 2021,Marjolein,2,Bonusan vit d druppels,Er zit geen antioxidant in de druppels aleen extra vierge olijf olie dat is dan tog gevoeligvvoor oxidatie. Ook al zit het in een donker flesje. Omdat in de meeste andere merken wel antioxidant in zit waarom hier niet dan
2026-08-23T05:26:10.174Z,https://www.vitaminstore.nl/product/now-vitamine-d3-1000ie-vitamine-k2-vegicaps-252279,21 augustus 2024,Inge,5,Goede sterke dosis,"Goed product; ik nam het eerst elke dag, toen kwam uit mijn bloedonderzoek dat ik iets aan de hoge kant zat met mijn VitD, nu neem ik het 3x per week en dat gaat helemaal goed."
2026-08-23T05:26:10.174Z,https://www.vitaminstore.nl/product/now-vitamine-d3-1000ie-vitamine-k2-vegicaps-252279,30 mei 2024,Linda,5,Fijn supplement,Goede prijs kwaliteitverhouding. Snel geleverd.
2026-08-23T05:26:10.174Z,https://www.vitaminstore.nl/product/now-vitamine-d3-1000ie-vitamine-k2-vegicaps-252279,09 februari 2024,Nicol,5,Fijne vitamine,Prettig formaat goed werkend voor mij
2026-08-23T05:26:10.174Z,https://www.vitaminstore.nl/product/now-vitamine-d3-1000ie-vitamine-k2-vegicaps-252279,19 september 2023,Lieve,5,Goed product,"Makkelijk in te nemen zonder draagolie bij waar ik heel allergisch aan ben en netelroos van krijg :-)
Heel Tevreden."
2026-08-23T05:26:10.174Z,https://www.vitaminstore.nl/product/now-vitamine-d3-1000ie-vitamine-k2-vegicaps-252279,29 augustus 2021,Nicol,5,Makkelijk,Makkelijk in te nemen
2026-08-23T05:26:12.805Z,https://www.vitaminstore.nl/product/bonusan-vitamine-d3-75-mcg-3000ie-softgels-1306174,28 oktober 2025,Anoniem,5,Top,Hele fijne tabletten en werken goed.
2026-08-23T05:26:12.806Z,https://www.vitaminstore.nl/product/bonusan-vitamine-d3-75-mcg-3000ie-softgels-1306174,11 augustus 2024,Anoniem,5,Top,Een heel klein en fijn pilletje wat werkt
2026-08-23T05:26:12.806Z,https://www.vitaminstore.nl/product/bonusan-vitamine-d3-75-mcg-3000ie-softgels-1306174,10 mei 2022,Ingrid,5,makkelijk in te slikken,Deze werden me aangeraden door orthomoleculaire therapeut omdat ze geen toevoegstoffen bevatten. De hoge dosering zorgt ervoor dat mijn tekorten kunnen weggewerkt worden. De zeer kleine capsules kunnen zeer makkelijk ingeslikt worden.
2026-08-23T05:26:12.806Z,https://www.vitaminstore.nl/product/bonusan-vitamine-d3-75-mcg-3000ie-softgels-1306174,17 maart 2016,Daphne,4,Vitamine D3 van Bonusan,"Het is een fijn product,
Mini capsules (parelvormig) zelfs m'n kinderen vinden het makkelijk ze in te nemen.
Als er een groot verpakking verkrijgbaar is zou ik die zeker aanraden voor gezinsgebruik"
2026-08-23T05:26:15.448Z,https://www.vitaminstore.nl/product/bonusan-vitamine-d3-25-mcg-softgels-267385,09 februari 2025,Renée,5,D3 prima product,Fijn product
2026-08-23T05:26:15.449Z,https://www.vitaminstore.nl/product/bonusan-vitamine-d3-25-mcg-softgels-267385,01 februari 2025,Aletta,5,weerstand,fijn voor extra weerstand in de wintermaanden
2026-08-23T05:26:15.449Z,https://www.vitaminstore.nl/product/bonusan-vitamine-d3-25-mcg-softgels-267385,29 november 2020,Anoniem,5,Lekker de winter door,"Zonder zon in het winterseizoen is het heel fijn om te kunnen terugvallen op deze capsules met vitamine D. Perfect gedoseerd, eentje per dag is in principe genoeg, om de winter door te komen. Deze variant is goed opneembaar omdat hij (als vetoplosbare vitamine) in olie zit. En de capsules zijn vrij klein, dus makkelijk in te nemen. Ik gebruik deze vitamine zelf vooral voor het behoud van sterke botten (op doktersadvies). Vitamine D heeft verder o.a. een positieve invloed op de weerstand, ook mooi meegenomen."
2026-08-23T05:26:18.055Z,https://www.vitaminstore.nl/product/solgar-vitamins-vitamin-d-3-15-ug600-iu-vegicaps-103600,05 februari 2021,Anoniem,5,Goede keuze,"Does the job, pill is also easy to swallow. I believe Solgar is a very good choice when it comes to vitamins and health products. Delivery was also good."
2026-08-23T05:26:18.055Z,https://www.vitaminstore.nl/product/solgar-vitamins-vitamin-d-3-15-ug600-iu-vegicaps-103600,20 december 2020,Mireille,5,Vitamine D3,Ik gebruik deze al langer en ben er nog steeds helemaal tevreden over.  Daarnaast is de service van Vitaminscore gewoon super!
2026-08-23T05:26:18.055Z,https://www.vitaminstore.nl/product/solgar-vitamins-vitamin-d-3-15-ug600-iu-vegicaps-103600,28 januari 2018,Lieke,5,Vitamine D,Snelle levering en goed resultaat
2026-08-23T05:26:18.055Z,https://www.vitaminstore.nl/product/solgar-vitamins-vitamin-d-3-15-ug600-iu-vegicaps-103600,22 augustus 2017,Eveliene,5,Erg goed,Goed merk. Wordt goed opgenomen door het lichaam. Mijn waarden zijn weer op niveau. Snelle levering en goede service.
2026-08-23T05:26:18.055Z,https://www.vitaminstore.nl/product/solgar-vitamins-vitamin-d-3-15-ug600-iu-vegicaps-103600,12 september 2016,johan,5,Vitamin 3D,Slikt makkelijk weg verstevigt de botten
2026-08-23T05:26:20.638Z,https://www.vitaminstore.nl/product/vitakruid-vitamine-d-baby-druppels-1308388,27 november 2025,Anoniem,5,Goed voor baby's,"Het werd aanbevolen door mijn eerste kraamzorg, die aangaf dat andere merken of producten toegevoegde suikers zouden hebben. Tot nu toe ben ik er blij mee! Zowel vitamine K als D."
2026-08-23T05:26:20.638Z,https://www.vitaminstore.nl/product/vitakruid-vitamine-d-baby-druppels-1308388,22 januari 2025,Amal,5,Tevreden over!,.
2026-08-23T05:26:20.638Z,https://www.vitaminstore.nl/product/vitakruid-vitamine-d-baby-druppels-1308388,10 januari 2025,Willemijn,5,Prettig toedienen en doseren,"De druppels vallen per stuk uit het pipet, ideaal. Per dag is er 1 druppel nodig die bij het eten kan worden toegediend. Zit geen geur, kleur of smaak aan. Door de oliebasis is de vitale D goed op te nemen door het lichaam."
2026-08-23T05:26:20.638Z,https://www.vitaminstore.nl/product/vitakruid-vitamine-d-baby-druppels-1308388,08 december 2024,Anne,5,Makkelijk in gebruik,"En een goed product, natuurlijk, dat vind ik belangrijk voor mijn baby, makkelijk te mengen of op een lepeltje.maar 1 druppel per dag nodig."
2026-08-23T05:26:20.638Z,https://www.vitaminstore.nl/product/vitakruid-vitamine-d-baby-druppels-1308388,21 oktober 2024,Christina,5,Handig 1 druppel,Handig voor onze twee kleintjes. Geen rare smaak en met 1 druppel ben je snel klaar!
2026-08-23T05:26:23.339Z,https://www.vitaminstore.nl/product/essential-organics-puur-plantaardige-vitamine-d3-vegan-1000-ie-264539,08 januari 2025,Mirjam,5,Prima vegan,"Prima produkt, alleen aan de dure kant"
2026-08-23T05:26:23.339Z,https://www.vitaminstore.nl/product/essential-organics-puur-plantaardige-vitamine-d3-vegan-1000-ie-264539,17 juli 2024,Henny,5,Goed product,Ik gebruik deze vitamine D3 al jaren. Bevalt mij prima. Vooral omdat het biologisch is en geheel plantaardig.
2026-08-23T05:26:23.339Z,https://www.vitaminstore.nl/product/essential-organics-puur-plantaardige-vitamine-d3-vegan-1000-ie-264539,24 oktober 2023,Henny,5,Zeer goed product,Ik gebruik deze vitamine D3 al jaren. Ook omdat deze 100% plantaardig is en ook de capsule. Ik voel mij er wel bij.
2026-08-23T05:26:23.339Z,https://www.vitaminstore.nl/product/essential-organics-puur-plantaardige-vitamine-d3-vegan-1000-ie-264539,21 september 2023,Henny,5,Zeer goed product,"Fijn dat het een geheel plantaardig product is, met rijst als hulpstof. 
Prima vitamine D3."
2026-08-23T05:26:23.339Z,https://www.vitaminstore.nl/product/essential-organics-puur-plantaardige-vitamine-d3-vegan-1000-ie-264539,26 april 2022,Henny,5,Blij met vegan D3,Ik vind dit een goed supplement. Omdat het vegan is en biologisch.
2026-08-23T05:26:28.602Z,https://www.vitaminstore.nl/product/viridian-liquid-vitamin-d3-vegan-2000-iu-50-ug-druppels-252300,12 januari 2026,R,4,Lijkt goed te werken,Is eenvoudig in te nemen met pipet
2026-08-23T05:26:28.602Z,https://www.vitaminstore.nl/product/viridian-liquid-vitamin-d3-vegan-2000-iu-50-ug-druppels-252300,11 april 2025,Colinda,5,Fijn dat het plantaardig is,"Ik had eerst de grote fles van jullie eigen merk, ook op algen basis, deze is helaas niet meer in het assortiment dus moest een goede plantaardige vervanger vinden. 

Deze druppels laten zich makkelijk innemen, het beste is met een magnesium product ( ik heb de malaat van vitakruid)  Ookbevat het heen dierlijkeingrediënt wat erg prettig is met mijn eet/ leef omstandigheden."
2026-08-23T05:26:28.602Z,https://www.vitaminstore.nl/product/viridian-liquid-vitamin-d3-vegan-2000-iu-50-ug-druppels-252300,11 maart 2025,Cédric,5,Geen vieze smaak en Vegan,"Een vrij grote fles vergeleken met andere merken. 
Geen vieze smaak en gelukkig Vegan"
2026-08-23T05:26:28.602Z,https://www.vitaminstore.nl/product/viridian-liquid-vitamin-d3-vegan-2000-iu-50-ug-druppels-252300,30 december 2024,Anoniem,5,Heel makkelijk in te nemen,Top qua prijs en kwaliteit zonder gelatine!
2026-08-23T05:26:28.602Z,https://www.vitaminstore.nl/product/viridian-liquid-vitamin-d3-vegan-2000-iu-50-ug-druppels-252300,26 oktober 2024,Anoniem,5,Heel fijn,Deze vloeibare vitamine D is heel puur en makkelijk in te nemen. Geen nare smaak.
2026-08-23T05:26:33.803Z,https://www.vitaminstore.nl/product/essential-organics-puur-vitamine-d-druppels-plantaardig-druppels-264529,16 oktober 2024,Esra,5,Zeer tevreden!,"Wij geven de druppels via een lepeltje, beide kids namen dit gemakkelijk in. Bij dochter al dik 1,5 jaar in gebruik, zoon nu 8 weken. 
Flesje drupt makkelijk, snel verzonden en goed verpakt."
2026-08-23T05:26:33.803Z,https://www.vitaminstore.nl/product/essential-organics-puur-vitamine-d-druppels-plantaardig-druppels-264529,12 oktober 2024,Eline,5,Fijne druppels die mijn baby goed accepteert,"Ik ben zeer tevreden over deze druppels, mijn baby accepteert ze goed. Ook de vitamine K druppels heb ik van dit merk waar ik zeer tevreden over ben."
2026-08-23T05:26:33.803Z,https://www.vitaminstore.nl/product/essential-organics-puur-vitamine-d-druppels-plantaardig-druppels-264529,27 juni 2024,Anoniem,5,Prima,Kleine wil alleen deze
2026-08-23T05:26:33.803Z,https://www.vitaminstore.nl/product/essential-organics-puur-vitamine-d-druppels-plantaardig-druppels-264529,02 juli 2022,Shalena en Richard,1,Boos,"Boos op mezelf, dat ik niet beter opgelet heb en mijn dochter vanaf haar geboorte bijna drie jaar dit gegeven heb, het bevat polysorbaat waar ik niet zo blij mee ben. Heb destijds lang gezocht naar iets zonder zoetmiddel maar ben gevallen voor het “organics” logo. Een leermoment."
2026-08-23T05:26:33.804Z,https://www.vitaminstore.nl/product/essential-organics-puur-vitamine-d-druppels-plantaardig-druppels-264529,29 december 2021,Lieke,5,Geen krampjes meer,Heel blij met dit product. Onze pasgeboren dochter had erg last van krampjes door een andere vitamine d op oliebasis. Met deze druppels had ze nergens meer last van en dat scheelde voor haar en en ons een hoop ellende.
2026-08-23T05:26:39.045Z,https://www.vitaminstore.nl/product/vitortho-vitamine-d3-3000ie-softgels-264544,09 september 2021,Anoniem,5,Goed product,"Op aanraden van een vriendin dit als extra supplement gaan gebruiken. Nu de zon vaker schijnt slik ik het om de dag, anders elke dag 1. Bevalt goed, ik slik het ter ondersteuning van de weerstand."
2026-08-23T05:26:44.340Z,https://www.vitaminstore.nl/product/vitals-vitamine-d3-druppels-druppels-225185,26 mei 2025,Petra,4,Goed opneembaar,Dese druppels zijn goed opneembaar en met het pipetje kan je goed doseren.
2026-08-23T05:26:44.340Z,https://www.vitaminstore.nl/product/vitals-vitamine-d3-druppels-druppels-225185,31 januari 2025,Jolanda,4,Top!,"Maar weinig druppels nodig, dus je doet lang met het flesje. Zit geen smaakje aan dus meng het voor de kids gewoon door het drinken."
2026-08-23T05:26:44.340Z,https://www.vitaminstore.nl/product/vitals-vitamine-d3-druppels-druppels-225185,21 maart 2023,Hans,5,Makkelijk doseren van de beste vorm van D3,"Vitals staat bekend om zijn zoveel mogelijk gebruik maken van natuurlijke ingrediënten en de balans tussen de ingrediënten om een zo effectief mogelijk samenstelling te krijgen. Zo is bekend dat vitamine D3 het beste wordt opgenomen als het ingenomen wordt met een vet (in dit geval olie).

Door het pipetje kun je zelf de dosering kiezen van 1  (5µg) druppel tot maximaal 5  (25µg) druppels. Zo kan elk lid van het gezin de juiste dosering krijgen.

Ik kan slechts één minpunt noemen en dat is als het flesje bijna leeg is. Dan krijg je het niet meer in de pipet gezogen en moet je het flesje voorzichtig op de kop houden om er nog een paar doseringen van 5 druppels uit te krijgen."
2026-08-23T05:26:44.340Z,https://www.vitaminstore.nl/product/vitals-vitamine-d3-druppels-druppels-225185,07 september 2015,inge van der heiden,5,vitals vitamine d3 druppels,"Top. Makkelijk in gebruik met het pipetje, geen rare toevoegingen.
geef dit op n lepeltje,aan mijn zoontje van 1 jaar."
2026-08-23T05:26:44.340Z,https://www.vitaminstore.nl/product/vitals-vitamine-d3-druppels-druppels-225185,26 augustus 2015,inge van der heiden,5,vitals vitamine d3 druppels,"Ik vind vitals een erg fijn merk. Mijn zoontje van 1 jaar krijgt iedere dag 2 druppels. Handig flesje, en geen rare toevoegingen. top product."
2026-08-23T05:26:49.592Z,https://www.vitaminstore.nl/product/pharma-nord-bio-vitamine-d3-1000-ie-capsules-206131,05 november 2025,Hetty,5,Fijn product,"Het zit verpakt in een strip, dus de pareltjes kleven niet aan elkaar vast. Een prima D aanvulling"
2026-08-23T05:26:49.592Z,https://www.vitaminstore.nl/product/pharma-nord-bio-vitamine-d3-1000-ie-capsules-206131,22 september 2024,Hetty,5,Top,"Deze vitamine D gebruik ik al zeker 20 jaar.
Fijn verpakt in een strip, dus geen plakkerige softgels"
2026-08-23T05:26:49.592Z,https://www.vitaminstore.nl/product/pharma-nord-bio-vitamine-d3-1000-ie-capsules-206131,14 september 2020,Anoniem,5,Uitstekend,Min favoriete D3 Capsules!!! Vitamine D is een in vet-oplosbare vitamine dus het feit dat het opgelost is in olijfolie is goed voor de opneembaarheid.
2026-08-23T05:26:49.592Z,https://www.vitaminstore.nl/product/pharma-nord-bio-vitamine-d3-1000-ie-capsules-206131,14 maart 2018,Sara,5,Klein en fijn,Duidelijke informatie over wat je slikt. Geen onnodige toevoegingen zoals bij veel andere supplementen. Fijn klein formaat om te slikken. 1x daags werkt voor mij ook erg goed. Ik las trouwens dat door de hoge waarden 1x per 2 dagen ook voldoende is. Prijs is ook redelijk.
2026-08-23T05:26:49.593Z,https://www.vitaminstore.nl/product/pharma-nord-bio-vitamine-d3-1000-ie-capsules-206131,02 december 2017,Willem,1,Prima service van Vitaminstore,Vitaminstore zorgt dat je geen vitaminentekort krijgt.  Goed en niet duur zijn de voedingssupplementen. Super service wordt geleverd.
2026-08-23T05:26:52.348Z,https://www.vitaminstore.nl/product/metagenics-vitamine-d3-2000-iu-kauwtabletten-255299,18 oktober 2023,Richard,4,Goede dosering!,Juiste dosering voor mijn kinderen en goed van smaak (helaas wel door de synthetische zoetstoffen)
2026-08-23T05:26:52.348Z,https://www.vitaminstore.nl/product/metagenics-vitamine-d3-2000-iu-kauwtabletten-255299,19 juni 2018,Kim,1,Buikpijn door zoetstof,Door de zoetstoffen in deze vitaminen reageerden mijn darmen hier zeer negatief op. Ik heb de ziekte van crohn en door deze vitamines heb ik echt ontzettende buikpijn gekregen. Let dus goed op de ingrediënten!
2026-08-23T05:26:52.348Z,https://www.vitaminstore.nl/product/metagenics-vitamine-d3-2000-iu-kauwtabletten-255299,03 oktober 2017,Tammi,5,Energy push!,Placebo or not - I feel a lot better since I'm taking the tablets. I have more energy and feel less sleepy during the day.
2026-08-23T05:26:52.348Z,https://www.vitaminstore.nl/product/metagenics-vitamine-d3-2000-iu-kauwtabletten-255299,13 juni 2017,L,5,Werkt!,"Smaakt prima, wordt goed opgenomen.
Merkbaar verschil"
2026-08-23T05:26:52.348Z,https://www.vitaminstore.nl/product/metagenics-vitamine-d3-2000-iu-kauwtabletten-255299,07 mei 2017,L,5,Fijne hoogedoseerde tabletjes,"Smaak is goed, gezocht naar hoogedoseerde, gevonden en voel na 1 week echt positief resultaat, blij!"
2026-08-23T05:27:00.336Z,https://www.vitaminstore.nl/product/now-vitamine-d3-2000ie-softgels-280532,08 juni 2026,Geke,5,Goed merk,"Voldoet aan verwachting, niet duur, tóch goed."
2026-08-23T05:27:00.336Z,https://www.vitaminstore.nl/product/now-vitamine-d3-2000ie-softgels-280532,17 januari 2018,Karen,5,Vitamine D3 2000IE,"Perfecte, snelle service!"
2026-08-23T05:27:02.932Z,https://www.vitaminstore.nl/product/viridian-vitamin-d3-vegan-1000-iu-25-ug-vegicaps-185512,26 augustus 2025,Anoniem,5,Goed product,"na enkele weken merk je gelijk de verschil, zeker een aanrader."
2026-08-23T05:27:02.932Z,https://www.vitaminstore.nl/product/viridian-vitamin-d3-vegan-1000-iu-25-ug-vegicaps-185512,26 juli 2024,Anoniem,4,Vitamine d3,Geeft me meer energie!
2026-08-23T05:27:05.580Z,https://www.vitaminstore.nl/product/orthica-dino-d-druppels-gel-266344,27 oktober 2025,Ajcjm,5,vitamine d ruppels,makkelijk in gebruik neutrale smaak. Kleine dosering nodig per dag.
2026-08-23T05:27:05.580Z,https://www.vitaminstore.nl/product/orthica-dino-d-druppels-gel-266344,31 mei 2017,Sanne,4,Gekke bekken trekken,"Even wennen na borstvoeding, heftige anijssmaak. Maar niet vies!"
2026-08-23T05:27:08.224Z,https://www.vitaminstore.nl/product/pharma-nord-bio-vitamine-d3-3000-ie-d-pearls-75-mcg-capsules-275823,26 januari 2026,Anoniem,5,Goed,Het helpt bij {***}
2026-08-23T05:27:08.224Z,https://www.vitaminstore.nl/product/pharma-nord-bio-vitamine-d3-3000-ie-d-pearls-75-mcg-capsules-275823,11 december 2017,Marielle,5,heel goed!,In de winter is het belangrijk van een zeer hoge dosis vitamine D in te nemen. Deze werkt heel goed! Deze is zeker niet alleen geschikt voor ouderen maar ook voor jonge mensen die gezond willen blijven!
2026-08-23T05:27:13.484Z,https://www.vitaminstore.nl/product/now-vitamine-d3-druppels-gel-204476,27 december 2017,Thalitha,5,D3,Top! Ideaal deze druppels
2026-08-23T05:27:18.783Z,https://www.vitaminstore.nl/product/mattisson-vegan-vitamine-d3k2-75mcg36mcg-druppels-druppels-1309231,31 oktober 2025,Monika,5,Super,Dobrej jakości krople
2026-08-23T05:27:18.783Z,https://www.vitaminstore.nl/product/mattisson-vegan-vitamine-d3k2-75mcg36mcg-druppels-druppels-1309231,07 januari 2025,Andrea,5,Easy to take,"Great product for the dark winter months, It is tasteless, so can take it just as it is or in a drink/smoothie. Been taking it all through winter."
2026-08-23T05:27:21.416Z,https://www.vitaminstore.nl/product/viridian-vitamin-d3-vegan-400-iu-10ug-vegicaps-209101,22 januari 2018,Janna,5,D3,Ik gebruik deze als aanvulling op de high five multivitamine in de winter. Het werkt super heb ik het idee.
2026-08-23T05:27:29.382Z,https://www.vitaminstore.nl/product/biotics-bio-d-mulsion-forte-vitamine-d3-2000-ie-50-mcg-gel-267383,17 maart 2017,Sharon,3,Goed,Eigenlijk kan ik nog niet een goede beoordeling geven omdat ik hoop dat ik over 2 weken een resultaat kan zien
2026-08-23T05:27:37.228Z,https://www.vitaminstore.nl/product/mattisson-vegan-vitamine-d3-75mcg-capsules-1308676,30 augustus 2025,Anoniem,5,Uitstekend,Alles in een fles
2026-08-23T05:27:47.777Z,https://www.vitaminstore.nl/product/new-care-d3-druppels-oliebasis-gel-258960,23 januari 2023,Lisanne,5,Fijn voor onze dochter,"Makkelijk te doseren door de pipet. Onze dochter krijgt het al vanaf een paar maanden en nu met 1,5 jaar opent ze haar mond er ook voor, volgens mij vind ze het zelfs lekker! Ideaal."
2026-08-23T05:27:53.139Z,https://www.vitaminstore.nl/product/davitamon-baby-vitamine-d-k-10-mcg-150-mcg-gel-263675,21 augustus 2020,Anoniem,5,I Recommended Davitamon,"Got this product within 2 days. Thanks 2 Vitaminstore.
Good product as expected. Vit D/K essentials for infants."
2026-08-23T05:27:55.778Z,https://www.vitaminstore.nl/product/new-care-vitamine-d3-druppels-op-waterbasis-gel-203554,09 september 2020,Martine,5,Zuinig in gebruik!,De vitamine D druppels van new care zijn ideaal voor mijn baby en peuter! Omdat je maar 4 druppels nodig hebt gaat het flesje lang mee! Ideaal als je druppels nodig hebt voor meerdere kindjes
2026-08-23T05:27:55.778Z,https://www.vitaminstore.nl/product/new-care-vitamine-d3-druppels-op-waterbasis-gel-203554,23 februari 2018,Lynn,5,Perfect!,"Doordat er enkele weken geen zon meer was voelde ik mij telkens niet zo lekker in mijn vel. Ik heb nagedacht en deze druppels geprobeerd. Ik vind het fijne druppels, ik merk verschil en de smaak is wat neutraal gelukkig."
2026-08-23T05:27:58.421Z,https://www.vitaminstore.nl/product/terranova-vitamine-d3-2000iu-met-k2-100-mcg-complex-1305344,30 mei 2025,Anoniem,5,Super product,"Super product, goed kwaliteit"
2026-08-23T05:27:58.421Z,https://www.vitaminstore.nl/product/terranova-vitamine-d3-2000iu-met-k2-100-mcg-complex-1305344,21 november 2024,Balasubrahmanyam,5,Vit D3,I find it very useful and good product
2026-08-23T05:27:58.421Z,https://www.vitaminstore.nl/product/terranova-vitamine-d3-2000iu-met-k2-100-mcg-complex-1305344,17 mei 2024,Georgia,5,Goede kwaliteit,Goede kwaliteit en een essentiële combinatie
2026-08-23T05:28:01.062Z,https://www.vitaminstore.nl/product/terranova-vitamine-d3-1000iu-met-k2-50-mcg-complex-vegicaps-1305331,08 augustus 2024,Sandra,5,Vit.D op peil,"Uit bloedonderzoek blijkt dat mijn Vit.D op peil is. Merk geen wezenlijke verandering bij inname. In zomerperiode stop ik ermee, mss weer aanvullen in winterperiode."
2026-08-23T05:28:06.281Z,https://www.vitaminstore.nl/product/vitortho-vitamine-d3-10-mcg-kind-1305507,28 januari 2025,Anoniem,5,Vitamine D,"Smaakt niet heel sterk en dat is fijn voor de kids. Ze nemen het zonder klagen, vinden het zelfs lekker."
2026-08-23T05:28:32.581Z,https://www.vitaminstore.nl/product/artelle-vitamine-d3-75-mcg-stuks-268194,04 december 2025,Djilan,5,Makkelijk slikken en effectief,Nav een via bloedonderzoek aangetoond Vit D tekort deze gaan gebruiken. Door het kleine formaat slikken ze makkelijk weg. Daarnaast was bij het bloedonderzoek 2 maanden later mijn waarde volledig hersteld. Ik ben ze blijven slikken.
2026-08-23T05:28:32.581Z,https://www.vitaminstore.nl/product/artelle-vitamine-d3-75-mcg-stuks-268194,28 augustus 2017,Ruth,5,Snel en goed!,"Zeer snelle levering en ze verkopen goede spullen, veel keuze!"
2026-08-23T05:28:32.581Z,https://www.vitaminstore.nl/product/artelle-vitamine-d3-75-mcg-stuks-268194,24 mei 2017,Ruth,4,Goede service,Wij ontvingen eerst een product wasr de houdbaarheidsdatum van was afgescheurd.  Toen wij reclameerden werd vlot uitgezocht hoe dat kon gebeuren en werd het product opnieuw toegestuurd. Heel goed en snel opgelost
2026-08-23T05:28:40.748Z,https://www.vitaminstore.nl/product/orthica-d-10-tabletten-103568,12 juni 2018,Lisanne,5,Orthica,Goede voedingssupplementen. En niet duur bij de vitaminstore.
2026-08-23T05:28:40.748Z,https://www.vitaminstore.nl/product/orthica-d-10-tabletten-103568,30 oktober 2017,Corine,5,Beoordeling,"Prima vit d tabletten en snelle levering, top!"
